collection,max_timestamp,utc_timestamp,subCommodityCode,subCommodityName,database_name,variations,object_id,changeStreamEvent
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,60019,APPLES OPAL ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafac2_1727892741,"{'operationType': 'update', 'timestamp': Timestamp(1727892741, 13)}"
subcommodity_migration_changestream,1727892993,2024-10-02 13:16:33,60601,MANGO ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf9f3_1727892763,"{'operationType': 'update', 'timestamp': Timestamp(1727892763, 24)}"
subcommodity_migration_changestream,1727892771,2024-10-02 13:12:51,98072,GARLIC WHOLE CLOVES,PROD_SB,,66c4f73e18aad9dd5acafa68_1727892771,"{'operationType': 'update', 'timestamp': Timestamp(1727892771, 10)}"
subcommodity_migration_changestream,1727892776,2024-10-02 13:12:56,98196,WATERMELON PERSONAL,PROD_SB,,66c4f73e18aad9dd5acafa6c_1727892776,"{'operationType': 'update', 'timestamp': Timestamp(1727892776, 10)}"
subcommodity_migration_changestream,1727892717,2024-10-02 13:11:57,98046,KIWI FRUIT,PROD_SB,,66c4f73e18aad9dd5acaf87e_1727892717,"{'operationType': 'update', 'timestamp': Timestamp(1727892717, 8)}"
subcommodity_migration_changestream,1727892768,2024-10-02 13:12:48,59809,GREENS BULK ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafa1c_1727892768,"{'operationType': 'update', 'timestamp': Timestamp(1727892768, 7)}"
subcommodity_migration_changestream,1727892737,2024-10-02 13:12:17,98064,CORN PACKAGED,PROD_SB,,66c4f73e18aad9dd5acafa67_1727892737,"{'operationType': 'update', 'timestamp': Timestamp(1727892737, 20)}"
subcommodity_migration_changestream,1727892753,2024-10-02 13:12:33,60216,TANGERINES & TANGELOS ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafb64_1727892753,"{'operationType': 'update', 'timestamp': Timestamp(1727892753, 17)}"
subcommodity_migration_changestream,1727892778,2024-10-02 13:12:58,60405,BLACKBERRIES ORGANICS,PROD_SB,,66c4f73e18aad9dd5acaf955_1727892778,"{'operationType': 'update', 'timestamp': Timestamp(1727892778, 14)}"
subcommodity_migration_changestream,1727892730,2024-10-02 13:12:10,98065,MUSHROOMS WHITE WHOLE PACKAGE,PROD_SB,,66c4f73e18aad9dd5acaf972_1727892730,"{'operationType': 'update', 'timestamp': Timestamp(1727892730, 16)}"
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,60015,APPLES ENVY ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafaba_1727892740,"{'operationType': 'update', 'timestamp': Timestamp(1727892740, 21)}"
subcommodity_migration_changestream,1727892777,2024-10-02 13:12:57,98075,WATERMELON SEEDLESS WHOLE,PROD_SB,,66c4f73e18aad9dd5acafa75_1727892777,"{'operationType': 'update', 'timestamp': Timestamp(1727892777, 34)}"
subcommodity_migration_changestream,1727892775,2024-10-02 13:12:55,63203,SPINACH ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf8fa_1727892775,"{'operationType': 'update', 'timestamp': Timestamp(1727892775, 9)}"
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,98005,APPLES GALA (BULK & BAG),PROD_SB,,66c4f73e18aad9dd5acafaec_1727892758,"{'operationType': 'update', 'timestamp': Timestamp(1727892758, 18)}"
subcommodity_migration_changestream,1727892753,2024-10-02 13:12:33,60216,TANGERINES & TANGELOS ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafb62_1727892753,"{'operationType': 'update', 'timestamp': Timestamp(1727892753, 13)}"
subcommodity_migration_changestream,1727892783,2024-10-02 13:13:03,98002,GRAPEFRUIT,PROD_SB,,66fd8c95887fba570176d4f2_1727892628,"{'operationType': 'insert', 'timestamp': Timestamp(1727892628, 6)}"
subcommodity_migration_changestream,1727892743,2024-10-02 13:12:23,61704,TOMATOES RED OTV ORGANIC ,PROD_SB,,66c4f73e18aad9dd5acafae0_1727892743,"{'operationType': 'update', 'timestamp': Timestamp(1727892743, 21)}"
subcommodity_migration_changestream,1727892741,2024-10-02 13:12:21,60920,AVOCADOS BULK,PROD_SB,,66c4f73e18aad9dd5acafac9_1727892741,"{'operationType': 'update', 'timestamp': Timestamp(1727892741, 21)}"
subcommodity_migration_changestream,1727892757,2024-10-02 13:12:37,63204,ONIONS SWEET ORGANIC,PROD_SB,,66df52da71450d66ba800fec_1727892757,"{'operationType': 'update', 'timestamp': Timestamp(1727892757, 56)}"
subcommodity_migration_changestream,1727892771,2024-10-02 13:12:51,59901,VEGETABLES COOKING PACKAGED,PROD_SB,,66c4f73e18aad9dd5acaf93a_1727892771,"{'operationType': 'update', 'timestamp': Timestamp(1727892771, 24)}"
subcommodity_migration_changestream,1727892775,2024-10-02 13:12:55,60804,HEAD LETTUCE ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf913_1727892775,"{'operationType': 'update', 'timestamp': Timestamp(1727892775, 4)}"
subcommodity_migration_changestream,1727892734,2024-10-02 13:12:14,98151,POTATOES RUSSET (BULK & BAG),PROD_SB,,66c4f73e18aad9dd5acaf9c3_1727892734,"{'operationType': 'update', 'timestamp': Timestamp(1727892734, 9)}"
subcommodity_migration_changestream,1727892993,2024-10-02 13:16:33,98042,PEACHES WHITE FLESH,PROD_SB,,66e1f00071450d66ba801002_1727892760,"{'operationType': 'update', 'timestamp': Timestamp(1727892760, 23)}"
subcommodity_migration_changestream,1727892717,2024-10-02 13:11:57,59404,DRESSING VINEGARETTE,PROD_SB,,66c4f73e18aad9dd5acaf888_1727892717,"{'operationType': 'update', 'timestamp': Timestamp(1727892717, 22)}"
subcommodity_migration_changestream,1727892756,2024-10-02 13:12:36,98126,MUSHROOMS WHITE SLICED PKG,PROD_SB,,66c4f73e18aad9dd5acaf971_1727892756,"{'operationType': 'update', 'timestamp': Timestamp(1727892756, 15)}"
subcommodity_migration_changestream,1727892733,2024-10-02 13:12:13,61802,POTATOES RED (BULK & BAG) ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf9ae_1727892733,"{'operationType': 'update', 'timestamp': Timestamp(1727892733, 1)}"
subcommodity_migration_changestream,1727892783,2024-10-02 13:13:03,98002,GRAPEFRUIT,PROD_SB,,66fd8c95887fba570176d4f0_1727892628,"{'operationType': 'insert', 'timestamp': Timestamp(1727892628, 4)}"
subcommodity_migration_changestream,1727892752,2024-10-02 13:12:32,60302,GRAPES WHITE/GREEN ORGANIC,PROD_SB,,66cf490d130a8f08fb943c20_1727892752,"{'operationType': 'update', 'timestamp': Timestamp(1727892752, 21)}"
subcommodity_migration_changestream,1727892993,2024-10-02 13:16:33,98080,PLUMS,PROD_SB,,66e2e3ce71450d66ba801006_1727892761,"{'operationType': 'update', 'timestamp': Timestamp(1727892761, 21)}"
subcommodity_migration_changestream,1727892755,2024-10-02 13:12:35,61709,FIELD TOMATOES BEEFSTEAK,PROD_SB,,66c4f73e18aad9dd5acafae7_1727892755,"{'operationType': 'update', 'timestamp': Timestamp(1727892755, 18)}"
subcommodity_migration_changestream,1727892732,2024-10-02 13:12:12,61802,POTATOES RED (BULK & BAG) ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf9ac_1727892732,"{'operationType': 'update', 'timestamp': Timestamp(1727892732, 17)}"
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,60002,APPLES RED DELICIOUS ORGANIC (BULK & BAG),PROD_SB,,66c4f73e18aad9dd5acafb19_1727892747,"{'operationType': 'update', 'timestamp': Timestamp(1727892747, 13)}"
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,60002,APPLES RED DELICIOUS ORGANIC (BULK & BAG),PROD_SB,,66c4f73e18aad9dd5acafb1b_1727892747,"{'operationType': 'update', 'timestamp': Timestamp(1727892747, 17)}"
subcommodity_migration_changestream,1727892759,2024-10-02 13:12:39,98451,POTATOES GOURMET,PROD_SB,,66e0b0fa71450d66ba800ff8_1727892759,"{'operationType': 'update', 'timestamp': Timestamp(1727892759, 15)}"
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,60015,APPLES ENVY ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafab8_1727892740,"{'operationType': 'update', 'timestamp': Timestamp(1727892740, 17)}"
subcommodity_migration_changestream,1727892752,2024-10-02 13:12:32,60214,LIMES ORGANIC,PROD_SB,,66ce3525130a8f08fb943c1b_1727892752,"{'operationType': 'update', 'timestamp': Timestamp(1727892752, 10)}"
subcommodity_migration_changestream,1727892775,2024-10-02 13:12:55,98124,SPINACH BULK,PROD_SB,,66c4f73e18aad9dd5acaf8fb_1727892775,"{'operationType': 'update', 'timestamp': Timestamp(1727892775, 7)}"
subcommodity_migration_changestream,1727892781,2024-10-02 13:13:01,98110,CARROTS BAGGED,PROD_SB,,66c4f73e18aad9dd5acafa93_1727892781,"{'operationType': 'update', 'timestamp': Timestamp(1727892781, 20)}"
subcommodity_migration_changestream,1727892758,2024-10-02 13:12:38,60105,PEARS Bosc Organic,PROD_SB,,66e04bdb71450d66ba800ff1_1727892758,"{'operationType': 'update', 'timestamp': Timestamp(1727892758, 5)}"
subcommodity_migration_changestream,1727892738,2024-10-02 13:12:18,62000,BANANAS,PROD_SB,,66c4f73e18aad9dd5acafa81_1727892738,"{'operationType': 'update', 'timestamp': Timestamp(1727892738, 12)}"
subcommodity_migration_changestream,1727892993,2024-10-02 13:16:33,98080,PLUMS,PROD_SB,,66c4f73e18aad9dd5acaf9d4_1727892761,"{'operationType': 'update', 'timestamp': Timestamp(1727892761, 19)}"
subcommodity_migration_changestream,1727892771,2024-10-02 13:12:51,59901,VEGETABLES COOKING PACKAGED,PROD_SB,,66c4f73e18aad9dd5acaf938_1727892771,"{'operationType': 'update', 'timestamp': Timestamp(1727892771, 20)}"
subcommodity_migration_changestream,1727892784,2024-10-02 13:13:04,98002,GRAPEFRUIT,PROD_SB,,66fd8c95887fba570176d4f4_1727892628,"{'operationType': 'insert', 'timestamp': Timestamp(1727892628, 8)}"
subcommodity_migration_changestream,1727892750,2024-10-02 13:12:30,98036,GRAPES WHITE/GREEN,PROD_SB,,66c4f73e18aad9dd5acafb47_1727892750,"{'operationType': 'update', 'timestamp': Timestamp(1727892750, 6)}"
subcommodity_migration_changestream,1727892750,2024-10-02 13:12:30,98036,GRAPES WHITE/GREEN,PROD_SB,,66c4f73e18aad9dd5acafb48_1727892750,"{'operationType': 'update', 'timestamp': Timestamp(1727892750, 8)}"
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,60014,APPLES ENVY,PROD_SB,,66c4f73e18aad9dd5acafb0a_1727892746,"{'operationType': 'update', 'timestamp': Timestamp(1727892746, 12)}"
subcommodity_migration_changestream,1727892774,2024-10-02 13:12:54,60801,CUCUMBERS ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafa3d_1727892774,"{'operationType': 'update', 'timestamp': Timestamp(1727892774, 8)}"
subcommodity_migration_changestream,1727892733,2024-10-02 13:12:13,98154,POTATOES SWEET & YAMS,PROD_SB,,66c4f73e18aad9dd5acaf9b0_1727892733,"{'operationType': 'update', 'timestamp': Timestamp(1727892733, 5)}"
subcommodity_migration_changestream,1727892772,2024-10-02 13:12:52,59901,VEGETABLES COOKING PACKAGED,PROD_SB,,66c4f73e18aad9dd5acaf941_1727892772,"{'operationType': 'update', 'timestamp': Timestamp(1727892772, 15)}"
subcommodity_migration_changestream,1727892728,2024-10-02 13:12:08,98250,PECANS SHELLED,PROD_SB,,66c4f73e18aad9dd5acaf8f1_1727892728,"{'operationType': 'update', 'timestamp': Timestamp(1727892728, 21)}"
subcommodity_migration_changestream,1727892752,2024-10-02 13:12:32,98029,LIMES,PROD_SB,,66ce2ebe130a8f08fb943c18_1727892752,"{'operationType': 'update', 'timestamp': Timestamp(1727892752, 4)}"
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,98005,APPLES GALA (BULK & BAG),PROD_SB,,66c4f73e18aad9dd5acafaea_1727892758,"{'operationType': 'update', 'timestamp': Timestamp(1727892758, 14)}"
subcommodity_migration_changestream,1727892742,2024-10-02 13:12:22,60920,AVOCADOS BULK,PROD_SB,,66c4f73e18aad9dd5acafaca_1727892742,"{'operationType': 'update', 'timestamp': Timestamp(1727892742, 1)}"
subcommodity_migration_changestream,1727892727,2024-10-02 13:12:07,98161,PEPPERS DRIED,PROD_SB,,66c4f73e18aad9dd5acaf8d5_1727892727,"{'operationType': 'update', 'timestamp': Timestamp(1727892727, 7)}"
subcommodity_migration_changestream,1727892719,2024-10-02 13:11:59,40810,FRESH KITCHENS APPLES,PROD_SB,,66c4f73e18aad9dd5acaf89f_1727892719,"{'operationType': 'update', 'timestamp': Timestamp(1727892719, 18)}"
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,60019,APPLES OPAL ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafac3_1727892741,"{'operationType': 'update', 'timestamp': Timestamp(1727892741, 14)}"
subcommodity_migration_changestream,1727892728,2024-10-02 13:12:08,64307,CASHEWS,PROD_SB,,66c4f73e18aad9dd5acaf8eb_1727892728,"{'operationType': 'update', 'timestamp': Timestamp(1727892728, 10)}"
subcommodity_migration_changestream,1727892732,2024-10-02 13:12:12,98025,PEARS BARTLETT,PROD_SB,,66c4f73e18aad9dd5acaf99d_1727892732,"{'operationType': 'update', 'timestamp': Timestamp(1727892732, 5)}"
subcommodity_migration_changestream,1727892731,2024-10-02 13:12:11,60101,PEARS RED,PROD_SB,,66c4f73e18aad9dd5acaf99a_1727892731,"{'operationType': 'update', 'timestamp': Timestamp(1727892731, 29)}"
subcommodity_migration_changestream,1727892742,2024-10-02 13:12:22,60921,AVOCADOS BULK ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafad2_1727892742,"{'operationType': 'update', 'timestamp': Timestamp(1727892742, 17)}"
subcommodity_migration_changestream,1727892743,2024-10-02 13:12:23,60921,AVOCADOS BULK ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafad6_1727892743,"{'operationType': 'update', 'timestamp': Timestamp(1727892743, 1)}"
subcommodity_migration_changestream,1727892749,2024-10-02 13:12:29,98036,GRAPES WHITE/GREEN,PROD_SB,,66c4f73e18aad9dd5acafb44_1727892749,"{'operationType': 'update', 'timestamp': Timestamp(1727892749, 22)}"
subcommodity_migration_changestream,1727892752,2024-10-02 13:12:32,60302,GRAPES WHITE/GREEN ORGANIC,PROD_SB,,66cf490d130a8f08fb943c1c_1727892752,"{'operationType': 'update', 'timestamp': Timestamp(1727892752, 12)}"
subcommodity_migration_changestream,1727892757,2024-10-02 13:12:37,60104,PEARS ANJOU ORGANIC,PROD_SB,,66e0401871450d66ba800fed_1727892757,"{'operationType': 'update', 'timestamp': Timestamp(1727892757, 58)}"
subcommodity_migration_changestream,1727892766,2024-10-02 13:12:46,98120,ASPARAGUS,PROD_SB,,66c4f73e18aad9dd5acafa2f_1727892766,"{'operationType': 'update', 'timestamp': Timestamp(1727892766, 3)}"
subcommodity_migration_changestream,1727892767,2024-10-02 13:12:47,98100,CABBAGE,PROD_SB,,66c4f73e18aad9dd5acaf937_1727892767,"{'operationType': 'update', 'timestamp': Timestamp(1727892767, 10)}"
subcommodity_migration_changestream,1727892768,2024-10-02 13:12:48,98187,"HARD, WINTER SQUASH",PROD_SB,,66c4f73e18aad9dd5acafa22_1727892768,"{'operationType': 'update', 'timestamp': Timestamp(1727892768, 18)}"
subcommodity_migration_changestream,1727892719,2024-10-02 13:11:59,40803,FRESH KITCHENS MELONS,PROD_SB,,66c4f73e18aad9dd5acaf898_1727892719,"{'operationType': 'update', 'timestamp': Timestamp(1727892719, 6)}"
subcommodity_migration_changestream,1727892721,2024-10-02 13:12:01,61302,MUSHROOMS EXOTIC,PROD_SB,,66c4f73e18aad9dd5acaf8b6_1727892721,"{'operationType': 'update', 'timestamp': Timestamp(1727892721, 15)}"
subcommodity_migration_changestream,1727892752,2024-10-02 13:12:32,60214,LIMES ORGANIC,PROD_SB,,66ce3525130a8f08fb943c19_1727892752,"{'operationType': 'update', 'timestamp': Timestamp(1727892752, 5)}"
subcommodity_migration_changestream,1727892766,2024-10-02 13:12:46,59801,CABBAGE ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafa38_1727892766,"{'operationType': 'update', 'timestamp': Timestamp(1727892766, 12)}"
subcommodity_migration_changestream,1727892769,2024-10-02 13:12:49,59812,HARD SQUASH ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafa19_1727892769,"{'operationType': 'update', 'timestamp': Timestamp(1727892769, 10)}"
subcommodity_migration_changestream,1727892729,2024-10-02 13:12:09,98128,HERBS FRESH OTHER,PROD_SB,,66c4f73e18aad9dd5acaf923_1727892729,"{'operationType': 'update', 'timestamp': Timestamp(1727892729, 14)}"
subcommodity_migration_changestream,1727892779,2024-10-02 13:12:59,60404,RASPBERRIES ORGANICS,PROD_SB,,66c4f73e18aad9dd5acafac8_1727892779,"{'operationType': 'update', 'timestamp': Timestamp(1727892779, 2)}"
subcommodity_migration_changestream,1727892780,2024-10-02 13:13:00,61271,CAULIFLOWER WHOLE ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafb27_1727892780,"{'operationType': 'update', 'timestamp': Timestamp(1727892780, 8)}"
subcommodity_migration_changestream,1727892758,2024-10-02 13:12:38,60105,PEARS Bosc Organic,PROD_SB,,66e04bdb71450d66ba800ff2_1727892758,"{'operationType': 'update', 'timestamp': Timestamp(1727892758, 7)}"
subcommodity_migration_changestream,1727892780,2024-10-02 13:13:00,61270,BROCCOLI WHOLE AND CROWNS ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafb2d_1727892780,"{'operationType': 'update', 'timestamp': Timestamp(1727892780, 15)}"
subcommodity_migration_changestream,1727892780,2024-10-02 13:13:00,60922,AVOCADOS BAGGED,PROD_SB,,66c4f73e18aad9dd5acafb60_1727892780,"{'operationType': 'update', 'timestamp': Timestamp(1727892780, 27)}"
subcommodity_migration_changestream,1727892993,2024-10-02 13:16:33,60601,MANGO ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf9d9_1727892764,"{'operationType': 'update', 'timestamp': Timestamp(1727892764, 10)}"
subcommodity_migration_changestream,1727892714,2024-10-02 13:11:54,98148,SALAD SPINACH,PROD_SB,,66c4f73e18aad9dd5acaf84b_1727892714,"{'operationType': 'update', 'timestamp': Timestamp(1727892714, 4)}"
subcommodity_migration_changestream,1727892772,2024-10-02 13:12:52,59901,VEGETABLES COOKING PACKAGED,PROD_SB,,66c4f73e18aad9dd5acaf951_1727892772,"{'operationType': 'update', 'timestamp': Timestamp(1727892772, 22)}"
subcommodity_migration_changestream,1727892713,2024-10-02 13:11:53,98104,KITS,PROD_SB,,66c4f73e18aad9dd5acaf848_1727892713,"{'operationType': 'update', 'timestamp': Timestamp(1727892713, 18)}"
subcommodity_migration_changestream,1727892720,2024-10-02 13:12:00,40905,FRESH KITCHENS CORN,PROD_SB,,66c4f73e18aad9dd5acaf8a2_1727892720,"{'operationType': 'update', 'timestamp': Timestamp(1727892720, 2)}"
subcommodity_migration_changestream,1727892760,2024-10-02 13:12:40,98171,PUMPKINS,PROD_SB,,66c4f73e18aad9dd5acaf87b_1727892760,"{'operationType': 'update', 'timestamp': Timestamp(1727892760, 5)}"
subcommodity_migration_changestream,1727892775,2024-10-02 13:12:55,98131,VARIETY LETTUCE,PROD_SB,,66c4f73e18aad9dd5acafa3c_1727892775,"{'operationType': 'update', 'timestamp': Timestamp(1727892775, 19)}"
subcommodity_migration_changestream,1727892733,2024-10-02 13:12:13,98155,POTATOES WHITE (BULK & BAG),PROD_SB,,66c4f73e18aad9dd5acaf9b5_1727892733,"{'operationType': 'update', 'timestamp': Timestamp(1727892733, 11)}"
subcommodity_migration_changestream,1727892784,2024-10-02 13:13:04,98002,GRAPEFRUIT,PROD_SB,,66fd8c95887fba570176d4f8_1727892628,"{'operationType': 'insert', 'timestamp': Timestamp(1727892628, 12)}"
subcommodity_migration_changestream,1727892777,2024-10-02 13:12:57,60703,WATERMELON SEEDLESS WHOLE ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafa77_1727892777,"{'operationType': 'update', 'timestamp': Timestamp(1727892777, 43)}"
subcommodity_migration_changestream,1727892993,2024-10-02 13:16:33,60506,NECTARINES YELLOW FLESH ORGANIC,PROD_SB,,66e1e24571450d66ba801001_1727892760,"{'operationType': 'update', 'timestamp': Timestamp(1727892760, 21)}"
subcommodity_migration_changestream,1727892727,2024-10-02 13:12:07,98189,MELONS INSTORE CUT,PROD_SB,,66c4f73e18aad9dd5acaf8dc_1727892727,"{'operationType': 'update', 'timestamp': Timestamp(1727892727, 16)}"
subcommodity_migration_changestream,1727892730,2024-10-02 13:12:10,60215,CLEMENTINES ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf95e_1727892730,"{'operationType': 'update', 'timestamp': Timestamp(1727892730, 7)}"
subcommodity_migration_changestream,1727892756,2024-10-02 13:12:36,66124,JUICE FRUIT AND VEGETABLE BLENDS ORGANIC (OVER 50% JUICE),PROD_SB,,66c4f73e18aad9dd5acaf8e6_1727892756,"{'operationType': 'update', 'timestamp': Timestamp(1727892756, 13)}"
subcommodity_migration_changestream,1727892768,2024-10-02 13:12:48,98125,GREENS BULK,PROD_SB,,66c4f73e18aad9dd5acafa12_1727892768,"{'operationType': 'update', 'timestamp': Timestamp(1727892768, 3)}"
subcommodity_migration_changestream,1727892912,2024-10-02 13:15:12,60011,APPLES AMBROSIA ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafb61_1727892783,"{'operationType': 'update', 'timestamp': Timestamp(1727892783, 1)}"
subcommodity_migration_changestream,1727892775,2024-10-02 13:12:55,98131,VARIETY LETTUCE,PROD_SB,,66c4f73e18aad9dd5acaf90d_1727892775,"{'operationType': 'update', 'timestamp': Timestamp(1727892775, 17)}"
subcommodity_migration_changestream,1727892727,2024-10-02 13:12:07,63903,FRUIT TRAYS IS,PROD_SB,,66c4f73e18aad9dd5acaf8d7_1727892727,"{'operationType': 'update', 'timestamp': Timestamp(1727892727, 10)}"
subcommodity_migration_changestream,1727892744,2024-10-02 13:12:24,61706,TOMATOES RED HOTHOUSE,PROD_SB,,66c4f73e18aad9dd5acafae1_1727892744,"{'operationType': 'update', 'timestamp': Timestamp(1727892744, 1)}"
subcommodity_migration_changestream,1727892743,2024-10-02 13:12:23,61703,TOMATOES PREMIUM SNACKING,PROD_SB,,66c4f73e18aad9dd5acafadf_1727892743,"{'operationType': 'update', 'timestamp': Timestamp(1727892743, 20)}"
subcommodity_migration_changestream,1727892756,2024-10-02 13:12:36,98059,ONIONS RED (BULK & BAG),PROD_SB,,66c4f73e18aad9dd5acaf990_1727892756,"{'operationType': 'update', 'timestamp': Timestamp(1727892756, 21)}"
subcommodity_migration_changestream,1727892729,2024-10-02 13:12:09,98137,HERBS FRESH OTHER ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf92c_1727892729,"{'operationType': 'update', 'timestamp': Timestamp(1727892729, 21)}"
subcommodity_migration_changestream,1727892743,2024-10-02 13:12:23,61702,TOMATOES CHERRY ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafade_1727892743,"{'operationType': 'update', 'timestamp': Timestamp(1727892743, 19)}"
subcommodity_migration_changestream,1727892775,2024-10-02 13:12:55,60805,VARIETY LETTUCE ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf908_1727892775,"{'operationType': 'update', 'timestamp': Timestamp(1727892775, 25)}"
subcommodity_migration_changestream,1727892751,2024-10-02 13:12:31,98029,LIMES,PROD_SB,,66ce2ebe130a8f08fb943c16_1727892751,"{'operationType': 'update', 'timestamp': Timestamp(1727892751, 19)}"
subcommodity_migration_changestream,1727892714,2024-10-02 13:11:54,98051,CHERRIES RED,PROD_SB,,66c4f73e18aad9dd5acaf85d_1727892714,"{'operationType': 'update', 'timestamp': Timestamp(1727892714, 14)}"
subcommodity_migration_changestream,1727892727,2024-10-02 13:12:07,98116,SPICES AND SEASONINGS,PROD_SB,,66c4f73e18aad9dd5acaf8d3_1727892727,"{'operationType': 'update', 'timestamp': Timestamp(1727892727, 3)}"
subcommodity_migration_changestream,1727892729,2024-10-02 13:12:09,98128,Herbs Fresh Other,PROD_SB,,66c4f73e18aad9dd5acaf921_1727892729,"{'operationType': 'update', 'timestamp': Timestamp(1727892729, 10)}"
subcommodity_migration_changestream,1727892738,2024-10-02 13:12:18,98032,CLEMENTINES,PROD_SB,,66c4f73e18aad9dd5acafa83_1727892738,"{'operationType': 'update', 'timestamp': Timestamp(1727892738, 16)}"
subcommodity_migration_changestream,1727892717,2024-10-02 13:11:57,98057,BROCCO-FLOWER,PROD_SB,,66c4f73e18aad9dd5acaf880_1727892717,"{'operationType': 'update', 'timestamp': Timestamp(1727892717, 10)}"
subcommodity_migration_changestream,1727892618,2024-10-02 13:10:18,,,PROD_SB,,66c4f73e18aad9dd5acafa5a_1727892618,"{'operationType': 'delete', 'timestamp': Timestamp(1727892618, 11)}"
subcommodity_migration_changestream,1727892774,2024-10-02 13:12:54,98071,PEPPERS ALL OTHER,PROD_SB,,66c4f73e18aad9dd5acaf925_1727892774,"{'operationType': 'update', 'timestamp': Timestamp(1727892774, 12)}"
subcommodity_migration_changestream,1727892720,2024-10-02 13:12:00,61401,HERBS LIVING/POTTED,PROD_SB,,66c4f73e18aad9dd5acaf8a8_1727892720,"{'operationType': 'update', 'timestamp': Timestamp(1727892720, 10)}"
subcommodity_migration_changestream,1727892993,2024-10-02 13:16:33,98053,PEACHES YELLOW FLESH,PROD_SB,,66c4f73e18aad9dd5acaf858_1727892761,"{'operationType': 'update', 'timestamp': Timestamp(1727892761, 10)}"
subcommodity_migration_changestream,1727892757,2024-10-02 13:12:37,63204,ONIONS SWEET ORGANIC,PROD_SB,,66df52da71450d66ba800fea_1727892757,"{'operationType': 'update', 'timestamp': Timestamp(1727892757, 52)}"
subcommodity_migration_changestream,1727892746,2024-10-02 13:12:26,61705,TOMATOES ROMA ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafb0d_1727892746,"{'operationType': 'update', 'timestamp': Timestamp(1727892746, 18)}"
subcommodity_migration_changestream,1727892993,2024-10-02 13:16:33,60601,MANGO ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf9d7_1727892763,"{'operationType': 'update', 'timestamp': Timestamp(1727892763, 20)}"
subcommodity_migration_changestream,1727892771,2024-10-02 13:12:51,59901,VEGETABLES COOKING PACKAGED,PROD_SB,,66c4f73e18aad9dd5acaf92f_1727892771,"{'operationType': 'update', 'timestamp': Timestamp(1727892771, 12)}"
subcommodity_migration_changestream,1727892756,2024-10-02 13:12:36,98142,ONIONS YELLOW (BULK & BAG),PROD_SB,,66c4f73e18aad9dd5acaf98e_1727892756,"{'operationType': 'update', 'timestamp': Timestamp(1727892756, 17)}"
subcommodity_migration_changestream,1727892769,2024-10-02 13:12:49,59812,HARD SQUASH ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafa26_1727892769,"{'operationType': 'update', 'timestamp': Timestamp(1727892769, 13)}"
subcommodity_migration_changestream,1727892782,2024-10-02 13:13:02,61092,CARROTS BAGGED ORGANIC,PROD_SB,,66c4f73e18aad9dd5acafa96_1727892782,"{'operationType': 'update', 'timestamp': Timestamp(1727892782, 4)}"
subcommodity_migration_changestream,1727892716,2024-10-02 13:11:56,59902,VEGETABLES COOKING PACKAGED ORGANIC,PROD_SB,,66c4f73e18aad9dd5acaf876_1727892716,"{'operationType': 'update', 'timestamp': Timestamp(1727892716, 19)}"
subcommodity_migration_changestream,1727892749,2024-10-02 13:12:29,98036,GRAPES WHITE/GREEN,PROD_SB,,66c4f73e18aad9dd5acafb43_1727892749,"{'operationType': 'update', 'timestamp': Timestamp(1727892749, 20)}"
