collection,max_timestamp,subCommodityCode,subCommodityName,database_name,variations,object_id,changeStreamEvent
subcommodity_dqa_changestream,2024-12-10 21:12:59 UTC,60016,APPLES COSMIC CRISP,PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Bag', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f76f_1733865179,"{'operationType': 'replace', 'timestamp': Timestamp(1733865179, 20), 'readableTimestamp': '2024-12-10 21:12:59 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f76f')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 21:05:52 UTC,60210,GRAPEFRUIT ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f959_1732309552,"{'operationType': 'replace', 'timestamp': Timestamp(1732309552, 10), 'readableTimestamp': '2024-11-22 21:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f959')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:36:00 UTC,98191,ORGANIC FRUIT/VEG INSTORE PROCESSED,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f805_1733326560,"{'operationType': 'delete', 'timestamp': Timestamp(1733326560, 1), 'readableTimestamp': '2024-12-04 15:36:00 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f805')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:24:42 UTC,40905,FRESH KITCHENS CORN,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6b2_1733325882,"{'operationType': 'delete', 'timestamp': Timestamp(1733325882, 1), 'readableTimestamp': '2024-12-04 15:24:42 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6b2')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 21:09:07 UTC,98155,POTATOES WHITE (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Size B', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f965_1732568947,"{'operationType': 'replace', 'timestamp': Timestamp(1732568947, 4), 'readableTimestamp': '2024-11-25 21:09:07 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f965')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 21:03:53 UTC,98154,POTATOES SWEET & YAMS,PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f722_1732568633,"{'operationType': 'replace', 'timestamp': Timestamp(1732568633, 1), 'readableTimestamp': '2024-11-25 21:03:53 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f722')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-26 14:14:30 UTC,98130,HEAD LETTUCE,PROD_SB,"[{'variationType': 'Varietal', 'variationName': 'Boston', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f8e4_1732630470,"{'operationType': 'replace', 'timestamp': Timestamp(1732630470, 1), 'readableTimestamp': '2024-11-26 14:14:30 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f8e4')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 19:29:28 UTC,60401,BLUEBERRIES ORGANIC,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f911_1732562968,"{'operationType': 'replace', 'timestamp': Timestamp(1732562968, 1), 'readableTimestamp': '2024-11-25 19:29:28 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f911')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 17:02:35 UTC,98002,Grapefruit,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'Texas', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f951_1732294955,"{'operationType': 'replace', 'timestamp': Timestamp(1732294955, 4), 'readableTimestamp': '2024-11-22 17:02:35 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f951')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 20:05:40 UTC,61709,FIELD TOMATOES BEEFSTEAK,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f811_1732305940,"{'operationType': 'replace', 'timestamp': Timestamp(1732305940, 5), 'readableTimestamp': '2024-11-22 20:05:40 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f811')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 21:05:52 UTC,60210,GRAPEFRUIT ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f955_1732309552,"{'operationType': 'replace', 'timestamp': Timestamp(1732309552, 4), 'readableTimestamp': '2024-11-22 21:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f955')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 21:05:52 UTC,60210,GRAPEFRUIT ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'FLORIDA', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Bulk', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f956_1732309552,"{'operationType': 'replace', 'timestamp': Timestamp(1732309552, 5), 'readableTimestamp': '2024-11-22 21:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f956')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 17:02:34 UTC,98002,Grapefruit,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'FLORIDA', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': 'Other', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f94c_1732294954,"{'operationType': 'replace', 'timestamp': Timestamp(1732294954, 5), 'readableTimestamp': '2024-11-22 17:02:34 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f94c')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 21:03:53 UTC,98154,POTATOES SWEET & YAMS,PROD_SB,"[{'variationType': 'Package Size', 'variationName': '3 lb Bag', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f731_1732568633,"{'operationType': 'replace', 'timestamp': Timestamp(1732568633, 4), 'readableTimestamp': '2024-11-25 21:03:53 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f731')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-21 14:36:29 UTC,98444,apple-test,PROD_SB,,subcommodity_dqa_673e14e540d86b26a62a09aa_1732131662,"{'operationType': 'replace', 'timestamp': Timestamp(1732131662, 1), 'readableTimestamp': '2024-11-20 19:41:02 UTC', 'documentKey': {'_id': ObjectId('673e14e540d86b26a62a09aa')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:43:40 UTC,86409,JUICE BAR ADDITIVES,PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6c2_1733327020,"{'operationType': 'delete', 'timestamp': Timestamp(1733327020, 1), 'readableTimestamp': '2024-12-04 15:43:40 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6c2')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 21:05:52 UTC,60210,GRAPEFRUIT ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'Arizona', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f95c_1732309552,"{'operationType': 'replace', 'timestamp': Timestamp(1732309552, 18), 'readableTimestamp': '2024-11-22 21:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f95c')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-12-04 15:23:40 UTC,40901,FRESH KITCHENS MUSHROOMS (STUFFED),PROD_SB,,subcommodity_dqa_671a80248d26a628ef13f6b1_1733325820,"{'operationType': 'delete', 'timestamp': Timestamp(1733325820, 1), 'readableTimestamp': '2024-12-04 15:23:40 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f6b1')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-22 21:05:52 UTC,60210,GRAPEFRUIT ORGANIC,PROD_SB,"[{'variationType': 'Origin', 'variationName': 'California', 'dqaHelperChecked': False, 'secondaryVariationType': 'Package Size', 'secondaryVariationName': '5 lb Bag', 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f95d_1732309552,"{'operationType': 'replace', 'timestamp': Timestamp(1732309552, 22), 'readableTimestamp': '2024-11-22 21:05:52 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f95d')}, 'clientInfo': {}, 'updateDescription': {}}"
subcommodity_dqa_changestream,2024-11-25 20:39:55 UTC,98151,POTATOES RUSSET (BULK & BAG),PROD_SB,"[{'variationType': 'Package Size', 'variationName': 'Other', 'dqaHelperChecked': False, 'secondaryDqaHelperChecked': False, 'displayFlag': False}]",subcommodity_dqa_671a80248d26a628ef13f72f_1732567195,"{'operationType': 'replace', 'timestamp': Timestamp(1732567195, 4), 'readableTimestamp': '2024-11-25 20:39:55 UTC', 'documentKey': {'_id': ObjectId('671a80248d26a628ef13f72f')}, 'clientInfo': {}, 'updateDescription': {}}"
